Date,Facility,,,,Military,Total,Civil,Military,Total,
,,Carrier,Taxi,Aviation,,,,,,Operations
Aug-2011,GPI,482,673,"1,794",185,"3,134","1,032",112,"1,144","4,278"
Aug-2011,GTF,446,"1,002","1,206",373,"3,027",848,66,914,"3,941"
Aug-2011,HIO,2,528,"8,972",91,"9,593","14,573",15,"14,588","24,181"
Aug-2011,HLN,178,511,"2,073",275,"3,037","1,362",254,"1,616","4,653"
Aug-2011,IDA,47,980,"1,444",14,"2,485","1,386",0,"1,386","3,871"
Aug-2011,JAC,839,862,"1,964",11,"3,676",246,0,246,"3,922"
Aug-2011,LMT,0,467,"1,372",815,"2,654",708,971,"1,679","4,333"
Aug-2011,LWS,153,353,"1,557",52,"2,115",974,48,"1,022","3,137"
Aug-2011,MFR,472,"1,094","2,251",85,"3,902",966,30,996,"4,898"
Aug-2011,MSO,448,"1,416","2,234",31,"4,129",928,56,984,"5,113"
Aug-2011,MWH,573,281,645,"1,409","2,908",41,138,179,"3,087"
Aug-2011,OGD,0,58,"2,761",23,"2,842","3,142",16,"3,158","6,000"
Aug-2011,OLM,0,196,"2,610",116,"2,922","2,683",18,"2,701","5,623"
Aug-2011,OTH,14,624,826,269,"1,733",227,596,823,"2,556"
Aug-2011,PAE,404,211,"6,685",79,"7,379","6,419",42,"6,461","13,840"
Aug-2011,PDT,0,371,990,33,"1,394",91,0,91,"1,485"
Aug-2011,PDX,"13,083","4,046","3,265",366,"20,760",204,2,206,"20,966"
Aug-2011,PIH,104,"1,123","1,321",34,"2,582","1,320",6,"1,326","3,908"
Aug-2011,PSC,546,558,"1,706",53,"2,863","1,960",172,"2,132","4,995"
Aug-2011,PUB,49,598,"7,714",247,"8,608","7,057",238,"7,295","15,903"
Aug-2011,PVU,38,83,"1,947",11,"2,079","3,714",29,"3,743","5,822"
Aug-2011,RDM,399,"1,113","1,904",35,"3,451","1,828",14,"1,842","5,293"
Aug-2011,RNT,37,170,"4,215",5,"4,427","5,008",8,"5,016","9,443"
Aug-2011,SEA,"27,881","1,604",493,14,"29,992",0,0,0,"29,992"
Aug-2011,SFF,0,412,"3,457",12,"3,881","2,867",0,"2,867","6,748"
Aug-2011,SLC,"16,105","9,548","5,341","1,073","32,067","2,551",0,"2,551","34,618"
Aug-2011,SLE,0,158,"2,297",371,"2,826",832,92,924,"3,750"
Aug-2011,SUN,127,"1,268","2,526",28,"3,949",75,4,79,"4,028"
Aug-2011,TIW,0,75,"3,481",76,"3,632","2,426",23,"2,449","6,081"
Aug-2011,TTD,0,105,"2,601",53,"2,759","4,664",138,"4,802","7,561"
Aug-2011,TWF,0,590,"2,633",55,"3,278",570,60,630,"3,908"
Aug-2011,YKM,156,320,"1,861",70,"2,407","1,879",8,"1,887","4,294"
Sep-2011,ALW,82,119,990,4,"1,195","1,016",0,"1,016","2,211"
Sep-2011,APA,1,"3,523","13,549",389,"17,462","12,222",633,"12,855","30,317"
