Date,Facility,,,,Military,Total,Civil,Military,Total,
,,Carrier,Taxi,Aviation,,,,,,Operations
10/1989,ANC,"8,461","4,613","3,072",207,"16,353","1,278",24,"1,302","17,655"
10/1989,FAI,"1,278","1,274","2,529",72,"5,153","2,076",28,"2,104","7,257"
11/1989,ANC,"8,001","4,295","2,264",132,"14,692","1,147",18,"1,165","15,857"
11/1989,FAI,"1,041","1,483","1,366",53,"3,943",935,84,"1,019","4,962"
12/1989,ANC,"6,765","3,727","1,882",151,"12,525",750,24,774,"13,299"
12/1989,FAI,"1,177","1,574","1,641",60,"4,452","1,394",163,"1,557","6,009"
01/1990,ADQ,213,"1,118",540,491,"2,362",82,772,854,"3,216"
01/1990,AKN,123,"1,019",202,124,"1,468",50,176,226,"1,694"
01/1990,ANC,"6,514","3,818","1,981",174,"12,487",760,44,804,"13,291"
01/1990,BET,221,"2,899","1,534",32,"4,686",242,2,244,"4,930"
01/1990,ENA,11,"2,910",677,42,"3,640",868,102,970,"4,610"
01/1990,FAI,"1,019","1,496","1,091",83,"3,689",818,141,959,"4,648"
01/1990,JNU,553,"2,436",416,62,"3,467",646,2,648,"4,115"
01/1990,LHD,0,36,"1,009",0,"1,045",384,0,384,"1,429"
01/1990,MRI,0,582,"2,575",0,"3,157","6,578",0,"6,578","9,735"
02/1990,ADQ,160,835,431,286,"1,712",280,528,808,"2,520"
02/1990,AKN,95,"1,049",206,152,"1,502",70,212,282,"1,784"
02/1990,ANC,"6,645","3,512","1,900",157,"12,214",834,33,867,"13,081"
02/1990,BET,232,"2,755","1,658",93,"4,738",149,9,158,"4,896"
02/1990,ENA,19,"2,517",945,23,"3,504","1,025",108,"1,133","4,637"
02/1990,FAI,892,"1,234",937,68,"3,131",558,64,622,"3,753"
02/1990,JNU,507,"2,471",390,64,"3,432","1,029",32,"1,061","4,493"
02/1990,LHD,0,55,"1,181",0,"1,236",153,0,153,"1,389"
02/1990,MRI,0,569,"3,167",0,"3,736","5,828",0,"5,828","9,564"
03/1990,ADQ,156,"1,368",605,397,"2,526",300,468,768,"3,294"
03/1990,AKN,115,"1,185",419,112,"1,831",244,96,340,"2,171"
03/1990,ANC,"7,838","4,220","3,531",275,"15,864","1,311",21,"1,332","17,196"
03/1990,BET,244,"3,130","2,441",74,"5,889",449,0,449,"6,338"
03/1990,ENA,5,"3,110","1,553",44,"4,712","1,627",104,"1,731","6,443"
03/1990,FAI,"1,002","1,951","2,739",110,"5,802","3,963",133,"4,096","9,898"
03/1990,JNU,567,"4,548","1,180",74,"6,369","2,171",12,"2,183","8,552"
03/1990,LHD,0,146,"3,306",0,"3,452",549,0,549,"4,001"
03/1990,MRI,0,664,"6,779",0,"7,443","15,042",0,"15,042","22,485"
04/1990,ADQ,208,"1,553",717,438,"2,916",256,484,740,"3,656"
04/1990,AKN,176,"1,640",743,262,"2,821",366,320,686,"3,507"
04/1990,ANC,"7,274","4,444","4,407",187,"16,312","1,707",24,"1,731","18,043"
04/1990,BET,269,"3,846","3,418",47,"7,580",657,6,663,"8,243"
04/1990,ENA,14,"3,251","2,171",27,"5,463","2,653",87,"2,740","8,203"
04/1990,FAI,965,"1,983","3,480",114,"6,542","5,688",234,"5,922","12,464"
04/1990,JNU,578,"5,680","1,824",70,"8,152","3,028",4,"3,032","11,184"
04/1990,LHD,0,147,"3,826",0,"3,973","1,060",0,"1,060","5,033"
04/1990,MRI,0,683,"10,422",0,"11,105","18,914",0,"18,914","30,019"
05/1990,ADQ,308,"1,735",836,445,"3,324",188,288,476,"3,800"
05/1990,AKN,306,"2,568","1,368",245,"4,487",360,262,622,"5,109"
05/1990,ANC,"8,301","5,827","5,010",205,"19,343","1,924",12,"1,936","21,279"
05/1990,BET,314,"3,873","4,015",43,"8,245",576,10,586,"8,831"
05/1990,ENA,2,"4,055","2,320",54,"6,431","1,002",83,"1,085","7,516"
05/1990,FAI,"1,065","2,171","4,384",149,"7,769","7,344",180,"7,524","15,293"
05/1990,JNU,604,"8,607","1,956",78,"11,245","2,452",2,"2,454","13,699"
05/1990,LHD,0,970,"7,846",0,"8,816","1,173",0,"1,173","9,989"
05/1990,MRI,0,897,"11,382",0,"12,279","17,158",0,"17,158","29,437"
06/1990,ADQ,312,"2,315",945,432,"4,004",180,294,474,"4,478"
06/1990,AKN,338,"3,838","1,751",216,"6,143",246,208,454,"6,597"
06/1990,ANC,"9,627","6,331","5,717",202,"21,877","1,331",23,"1,354","23,231"
06/1990,BET,333,"3,577","3,061",100,"7,071",392,12,404,"7,475"
06/1990,ENA,80,"3,940","2,388",48,"6,456",804,47,851,"7,307"
06/1990,FAI,"1,135","2,172","4,597",158,"8,062","5,629",164,"5,793","13,855"
06/1990,JNU,706,"11,273","1,852",99,"13,930","1,918",21,"1,939","15,869"
06/1990,LHD,0,"3,171","13,037",0,"16,208",134,0,134,"16,342"
06/1990,MRI,0,"1,694","12,594",0,"14,288","16,747",0,"16,747","31,035"
07/1990,ADQ,337,"2,061","1,093",410,"3,901",225,404,629,"4,530"
07/1990,AKN,"1,057","5,140","2,598",248,"9,043",224,269,493,"9,536"
07/1990,ANC,"9,886","6,728","5,816",262,"22,692",848,4,852,"23,544"
07/1990,BET,339,"3,929","3,414",97,"7,779",311,0,311,"8,090"
07/1990,ENA,629,"3,908","2,738",39,"7,314","1,532",138,"1,670","8,984"
07/1990,FAI,"1,311","2,188","4,556",76,"8,131","4,701",134,"4,835","12,966"
07/1990,JNU,748,"12,995","2,503",71,"16,317","1,616",4,"1,620","17,937"
07/1990,LHD,0,"2,651","11,479",0,"14,130",524,0,524,"14,654"
07/1990,MRI,0,"1,442","12,804",0,"14,246","15,793",0,"15,793","30,039"
07/1990,TSG,0,73,256,5,334,0,0,0,334
08/1990,ADQ,355,"2,835","1,630",476,"5,296",822,738,"1,560","6,856"
08/1990,AKN,234,"3,144","1,466",196,"5,040",334,188,522,"5,562"
08/1990,ANC,"9,712","6,876","5,687",297,"22,572",940,12,952,"23,524"
08/1990,BET,359,"4,341","3,567",90,"8,357",357,2,359,"8,716"
08/1990,ENA,148,"4,210","2,657",53,"7,068","1,636",141,"1,777","8,845"
08/1990,FAI,"1,348","2,488","4,840",121,"8,797","4,905",127,"5,032","13,829"
08/1990,JNU,737,"12,674","2,293",56,"15,760","1,834",2,"1,836","17,596"
08/1990,LHD,0,"2,554","11,510",0,"14,064",674,0,674,"14,738"
08/1990,MRI,0,"1,716","12,216",0,"13,932","16,892",12,"16,904","30,836"
08/1990,TSG,0,55,67,4,126,2,0,2,128
09/1990,ADQ,320,"2,465",717,518,"4,020",742,"1,039","1,781","5,801"
09/1990,AKN,147,"2,281",972,175,"3,575",190,102,292,"3,867"
09/1990,ANC,"8,118","5,934","3,684",203,"17,939",706,12,718,"18,657"
09/1990,BET,299,"4,117","2,766",50,"7,232",264,0,264,"7,496"
09/1990,ENA,79,"4,243","1,785",61,"6,168","1,606",128,"1,734","7,902"
09/1990,FAI,"1,248","1,713","3,951",144,"7,056","4,187",136,"4,323","11,379"
09/1990,JNU,596,"7,910","1,289",73,"9,868","1,349",28,"1,377","11,245"
09/1990,LHD,0,"1,424","6,744",0,"8,168",444,0,444,"8,612"
09/1990,MRI,0,"1,368","7,839",0,"9,207","13,472",2,"13,474","22,681"
10/1990,ADQ,274,"2,247",536,335,"3,392",726,782,"1,508","4,900"
10/1990,AKN,132,"1,681",729,137,"2,679",410,134,544,"3,223"
10/1990,ANC,"7,995","5,853","3,185",253,"17,286","1,243",16,"1,259","18,545"
10/1990,BET,289,"4,529","3,345",60,"8,223",495,2,497,"8,720"
10/1990,ENA,50,"4,097","1,561",43,"5,751","1,360",134,"1,494","7,245"
10/1990,FAI,"1,172","1,688","2,344",110,"5,314","4,146",199,"4,345","9,659"
10/1990,JNU,440,"4,901","1,047",50,"6,438","1,062",44,"1,106","7,544"
10/1990,LHD,0,439,"3,600",0,"4,039",697,0,697,"4,736"
10/1990,MRI,0,"1,204","7,025",0,"8,229","15,184",0,"15,184","23,413"
11/1990,ADQ,233,"1,820",364,358,"2,775",208,512,720,"3,495"
11/1990,AKN,118,"1,195",285,164,"1,762",207,126,333,"2,095"
11/1990,ANC,"7,486","5,241","1,916",235,"14,878",750,20,770,"15,648"
11/1990,BET,253,"4,186","2,974",57,"7,470",525,4,529,"7,999"
11/1990,ENA,34,"3,748","1,093",53,"4,928","1,509",128,"1,637","6,565"
11/1990,FAI,"1,148","1,462","1,092",87,"3,789",545,138,683,"4,472"
11/1990,JNU,403,"2,876",528,54,"3,861",574,26,600,"4,461"
11/1990,LHD,0,124,"1,204",0,"1,328",312,0,312,"1,640"
11/1990,MRI,0,962,"3,774",0,"4,736","6,562",0,"6,562","11,298"
12/1990,ADQ,220,"1,462",204,328,"2,214",242,457,699,"2,913"
12/1990,AKN,126,"1,042",210,135,"1,513",99,290,389,"1,902"
12/1990,ANC,"7,398","5,194","1,635",220,"14,447",755,18,773,"15,220"
12/1990,BET,216,"2,794","2,129",29,"5,168",168,0,168,"5,336"
12/1990,ENA,11,"3,520",718,39,"4,288","1,080",62,"1,142","5,430"
12/1990,FAI,"1,115","1,363","1,009",61,"3,548",447,93,540,"4,088"
12/1990,JNU,426,"2,505",367,44,"3,342",540,16,556,"3,898"
12/1990,LHD,0,99,907,0,"1,006",213,0,213,"1,219"
12/1990,MRI,0,655,"2,511",0,"3,166","5,916",8,"5,924","9,090"
01/1991,ADQ,222,"1,092",253,355,"1,922",372,574,946,"2,868"
01/1991,AKN,108,"1,047",201,126,"1,482",66,214,280,"1,762"
01/1991,ANC,"7,020","4,933","1,629",248,"13,830",607,14,621,"14,451"
01/1991,BET,251,"2,287","2,200",36,"4,774",297,12,309,"5,083"
01/1991,ENA,86,"3,500",680,49,"4,315","1,030",94,"1,124","5,439"
01/1991,FAI,"1,146","1,581","1,101",64,"3,892",559,87,646,"4,538"
01/1991,JNU,449,"2,532",412,65,"3,458",634,32,666,"4,124"
01/1991,LHD,0,71,780,0,851,130,0,130,981
01/1991,MRI,0,591,"2,374",0,"2,965","6,544",0,"6,544","9,509"
02/1991,ADQ,187,955,192,325,"1,659",386,792,"1,178","2,837"
02/1991,AKN,97,981,240,221,"1,539",226,302,528,"2,067"
02/1991,ANC,"6,279","4,761","1,924",276,"13,240","1,010",5,"1,015","14,255"
02/1991,BET,195,"2,496","2,132",91,"4,914",218,0,218,"5,132"
02/1991,ENA,34,"3,436",995,51,"4,516","1,078",122,"1,200","5,716"
02/1991,FAI,"1,159","1,393","1,633",72,"4,257","1,488",83,"1,571","5,828"
02/1991,JNU,367,"2,209",418,86,"3,080",792,46,838,"3,918"
02/1991,LHD,0,103,"1,723",0,"1,826",378,0,378,"2,204"
02/1991,MRI,0,792,"3,958",6,"4,756","9,639",4,"9,643","14,399"
03/1991,ADQ,243,"1,445",373,417,"2,478",554,"1,040","1,594","4,072"
03/1991,AKN,155,"1,316",385,133,"1,989",264,140,404,"2,393"
03/1991,ANC,"7,062","5,301","2,467",211,"15,041","1,187",10,"1,197","16,238"
03/1991,BET,225,"2,269","2,520",95,"5,109",249,0,249,"5,358"
03/1991,ENA,15,"3,464","1,238",44,"4,761","1,356",156,"1,512","6,273"
03/1991,FAI,"1,164","1,679","2,113",60,"5,016","2,444",120,"2,564","7,580"
03/1991,JNU,468,"3,767","1,108",50,"5,393","2,462",36,"2,498","7,891"
03/1991,LHD,0,134,"2,973",0,"3,107",475,0,475,"3,582"
03/1991,MRI,0,756,"5,096",0,"5,852","10,988",0,"10,988","16,840"
04/1991,ADQ,250,"1,569",388,380,"2,587",394,798,"1,192","3,779"
04/1991,AKN,153,"1,659",530,149,"2,491",429,313,742,"3,233"
04/1991,ANC,"6,948","5,738","3,594",380,"16,660","2,208",20,"2,228","18,888"
04/1991,BET,214,"3,580","3,624",33,"7,451",764,2,766,"8,217"
04/1991,ENA,59,"3,536","1,692",60,"5,347","2,268",194,"2,462","7,809"
04/1991,FAI,"1,158","1,898","3,576",93,"6,725","5,799",119,"5,918","12,643"
04/1991,JNU,434,"5,121","1,525",54,"7,134","3,644",4,"3,648","10,782"
04/1991,LHD,0,161,"3,341",0,"3,502","1,001",0,"1,001","4,503"
04/1991,MRI,0,703,"7,744",0,"8,447","18,801",0,"18,801","27,248"
05/1991,ADQ,266,"1,868",530,366,"3,030",408,444,852,"3,882"
05/1991,AKN,234,"2,307",833,159,"3,533",516,246,762,"4,295"
05/1991,ANC,"7,911","7,478","4,060",366,"19,815","1,270",12,"1,282","21,097"
05/1991,BET,364,"4,319","4,550",47,"9,280",638,2,640,"9,920"
05/1991,ENA,95,"4,503","2,375",40,"7,013","2,900",130,"3,030","10,043"
05/1991,FAI,"1,298","1,941","4,038",133,"7,410","7,330",102,"7,432","14,842"
05/1991,JNU,610,"8,339","2,064",58,"11,071","3,026",50,"3,076","14,147"
05/1991,LHD,0,803,"6,654",0,"7,457","1,843",0,"1,843","9,300"
05/1991,MRI,0,933,"9,849",0,"10,782","17,962",0,"17,962","28,744"
06/1991,ADQ,219,"1,802",570,363,"2,954",398,372,770,"3,724"
06/1991,AKN,338,"3,893","1,456",137,"5,824",189,157,346,"6,170"
06/1991,ANC,"8,857","8,313","5,560",265,"22,995","1,051",8,"1,059","24,054"
06/1991,BET,365,"4,281","3,247",61,"7,954",539,24,563,"8,517"
06/1991,ENA,139,"5,021","2,205",36,"7,401","2,534",80,"2,614","10,015"
06/1991,FAI,"1,358","1,882","5,166",122,"8,528","6,949",213,"7,162","15,690"
06/1991,JNU,746,"10,567","2,436",75,"13,824","2,574",12,"2,586","16,410"
06/1991,LHD,0,"3,507","13,818",0,"17,325",956,0,956,"18,281"
06/1991,MRI,0,"1,642","12,136",0,"13,778","18,679",0,"18,679","32,457"
07/1991,ADQ,254,"2,112",598,349,"3,313",430,464,894,"4,207"
07/1991,AKN,709,"5,999","2,184",285,"9,177",156,194,350,"9,527"
07/1991,ANC,"9,141","8,663","5,437",352,"23,593","1,370",25,"1,395","24,988"
07/1991,BET,352,"4,561","3,528",27,"8,468",687,0,687,"9,155"
07/1991,ENA,259,"5,076","2,854",34,"8,223","1,872",181,"2,053","10,276"
07/1991,FAI,"1,425","2,202","5,248",133,"9,008","6,816",150,"6,966","15,974"
07/1991,JNU,799,"11,350","1,957",75,"14,181","2,128",18,"2,146","16,327"
07/1991,LHD,0,"2,899","10,208",0,"13,107","1,092",0,"1,092","14,199"
07/1991,MRI,0,"1,539","10,947",5,"12,491","17,180",0,"17,180","29,671"
08/1991,ADQ,235,"2,123",585,479,"3,422",206,840,"1,046","4,468"
08/1991,AKN,247,"3,051","1,498",142,"4,938",384,132,516,"5,454"
08/1991,ANC,"8,983","8,774","5,517",366,"23,640","1,141",30,"1,171","24,811"
08/1991,BET,339,"5,126","3,734",80,"9,279",717,33,750,"10,029"
08/1991,ENA,83,"4,694","2,422",35,"7,234","1,340",120,"1,460","8,694"
08/1991,FAI,"1,548","1,933","5,302",110,"8,893","5,184",112,"5,296","14,189"
08/1991,JNU,793,"11,585","1,841",65,"14,284","1,492",32,"1,524","15,808"
08/1991,LHD,0,"3,079","11,339",0,"14,418",664,0,664,"15,082"
08/1991,MRI,0,"1,866","11,375",1,"13,242","15,472",15,"15,487","28,729"
09/1991,ADQ,233,"1,914",357,589,"3,093",208,"1,114","1,322","4,415"
09/1991,AKN,178,"2,600","1,144",133,"4,055",96,116,212,"4,267"
09/1991,ANC,"7,760","7,090","4,084",287,"19,221","1,002",14,"1,016","20,237"
09/1991,BET,363,"4,724","2,581",103,"7,771",239,0,239,"8,010"
09/1991,ENA,18,"4,224","1,710",48,"6,000","1,658",170,"1,828","7,828"
09/1991,FAI,"1,286","1,644","4,794",71,"7,795","4,227",57,"4,284","12,079"
09/1991,JNU,584,"6,773","1,116",60,"8,533","1,240",46,"1,286","9,819"
09/1991,LHD,0,"1,979","7,129",0,"9,108",604,0,604,"9,712"
09/1991,MRI,0,"1,496","7,574",4,"9,074","13,221",4,"13,225","22,299"
10/1991,ADQ,216,"1,852",359,419,"2,846",246,682,928,"3,774"
10/1991,AKN,177,"1,812",836,274,"3,099",119,372,491,"3,590"
10/1991,ANC,"7,797","6,751","3,147",282,"17,977","1,207",16,"1,223","19,200"
10/1991,BET,287,"5,113","3,036",79,"8,515",401,2,403,"8,918"
10/1991,ENA,22,"3,903","1,397",38,"5,360","1,344",158,"1,502","6,862"
10/1991,FAI,"1,290","1,855","2,941",124,"6,210","3,673",110,"3,783","9,993"
10/1991,JNU,451,"4,331","1,148",77,"6,007","1,064",58,"1,122","7,129"
10/1991,LHD,0,340,"3,701",0,"4,041",810,0,810,"4,851"
10/1991,MRI,0,964,"5,729",0,"6,693","12,457",2,"12,459","19,152"
11/1991,ADQ,227,"1,609",278,380,"2,494",116,466,582,"3,076"
11/1991,AKN,138,"1,273",374,139,"1,924",124,192,316,"2,240"
11/1991,ANC,"7,363","6,143","2,115",234,"15,855","1,075",16,"1,091","16,946"
11/1991,BET,258,"5,050","3,314",46,"8,668",228,0,228,"8,896"
11/1991,ENA,32,"3,507",873,49,"4,461","1,086",220,"1,306","5,767"
11/1991,FAI,"1,182","1,755","2,239",60,"5,236","2,557",117,"2,674","7,910"
11/1991,JNU,386,"2,978",507,24,"3,895",838,8,846,"4,741"
11/1991,LHD,0,43,"1,344",0,"1,387",609,0,609,"1,996"
11/1991,MRI,0,737,"3,372",4,"4,113","9,041",0,"9,041","13,154"
12/1991,ADQ,239,"1,498",136,326,"2,199",92,566,658,"2,857"
12/1991,AKN,134,"1,302",330,134,"1,900",202,122,324,"2,224"
12/1991,ANC,"7,686","6,301","1,743",288,"16,018","1,204",26,"1,230","17,248"
12/1991,BET,250,"3,796","2,030",102,"6,178",239,0,239,"6,417"
12/1991,ENA,18,"3,526",746,33,"4,323",987,142,"1,129","5,452"
12/1991,FAI,"1,289","1,695","1,960",20,"4,964","1,361",145,"1,506","6,470"
12/1991,JNU,457,"2,854",473,36,"3,820",760,46,806,"4,626"
12/1991,LHD,0,37,815,0,852,203,0,203,"1,055"
12/1991,MRI,0,599,"2,079",0,"2,678","6,937",0,"6,937","9,615"
01/1992,ADQ,205,"1,304",186,376,"2,071",422,"1,208","1,630","3,701"
01/1992,AKN,171,"1,268",290,163,"1,892",246,204,450,"2,342"
01/1992,ANC,"7,660","6,410","1,872",296,"16,238","1,106",11,"1,117","17,355"
01/1992,BET,285,"4,591","2,607",45,"7,528",448,1,449,"7,977"
01/1992,ENA,40,"3,835","1,027",48,"4,950","1,840",208,"2,048","6,998"
01/1992,FAI,"1,457","1,706","1,902",61,"5,126","1,404",128,"1,532","6,658"
01/1992,JNU,639,"2,694",492,83,"3,908",862,42,904,"4,812"
01/1992,LHD,0,59,"1,562",0,"1,621",330,0,330,"1,951"
01/1992,MRI,0,549,"3,037",2,"3,588","6,866",0,"6,866","10,454"
02/1992,ADQ,149,"1,485",222,406,"2,262",290,966,"1,256","3,518"
02/1992,AKN,128,"1,470",344,139,"2,081",234,204,438,"2,519"
02/1992,ANC,"7,219","6,020","1,821",231,"15,291","1,154",14,"1,168","16,459"
02/1992,BET,248,"3,695","2,305",107,"6,355",192,2,194,"6,549"
02/1992,ENA,18,"3,395","1,092",22,"4,527","1,584",144,"1,728","6,255"
02/1992,FAI,"1,443","1,496","1,695",38,"4,672","1,676",125,"1,801","6,473"
02/1992,JNU,663,"3,030",705,45,"4,443","1,014",10,"1,024","5,467"
02/1992,LHD,0,80,"1,630",0,"1,710",496,0,496,"2,206"
02/1992,MRI,0,597,"3,429",0,"4,026","7,112",2,"7,114","11,140"
03/1992,ADQ,163,"1,677",315,433,"2,588",468,690,"1,158","3,746"
03/1992,AKN,137,"1,457",472,202,"2,268",381,166,547,"2,815"
03/1992,ANC,"7,791","6,500","2,361",323,"16,975","1,106",6,"1,112","18,087"
03/1992,BET,295,"4,267","2,766",164,"7,492",516,0,516,"8,008"
03/1992,ENA,8,"3,717","1,333",59,"5,117","1,946",266,"2,212","7,329"
03/1992,FAI,"1,485","1,912","3,025",90,"6,512","3,635",119,"3,754","10,266"
03/1992,JNU,763,"4,229","1,122",71,"6,185","1,861",28,"1,889","8,074"
03/1992,LHD,0,138,"2,534",0,"2,672",486,0,486,"3,158"
03/1992,MRI,0,627,"4,851",0,"5,478","11,938",28,"11,966","17,444"
04/1992,ADQ,221,"2,081",551,512,"3,365",504,942,"1,446","4,811"
04/1992,AKN,141,"1,853",595,169,"2,758",228,220,448,"3,206"
04/1992,ANC,"7,704","6,874","3,144",327,"18,049","1,558",18,"1,576","19,625"
04/1992,BET,320,"5,486","3,557",85,"9,448",700,8,708,"10,156"
04/1992,ENA,6,"3,648","1,777",50,"5,481","2,736",240,"2,976","8,457"
04/1992,FAI,"1,422","1,713","3,138",92,"6,365","4,795",130,"4,925","11,290"
04/1992,JNU,757,"5,760","1,488",82,"8,087","2,216",12,"2,228","10,315"
04/1992,LHD,0,121,"3,500",0,"3,621",912,0,912,"4,533"
04/1992,MRI,0,619,"7,605",0,"8,224","15,499",8,"15,507","23,731"
05/1992,ADQ,214,"2,027",584,429,"3,254",834,706,"1,540","4,794"
05/1992,AKN,185,"2,789","1,226",123,"4,323",118,230,348,"4,671"
05/1992,ANC,"8,174","7,379","3,526",375,"19,454","1,064",4,"1,068","20,522"
05/1992,BET,326,"5,514","4,723",75,"10,638",872,8,880,"11,518"
05/1992,ENA,57,"3,847","2,120",29,"6,053","2,550",142,"2,692","8,745"
05/1992,FAI,"1,464","1,537","3,780",60,"6,841","5,332",121,"5,453","12,294"
05/1992,JNU,874,"8,386","1,982",47,"11,289","2,086",2,"2,088","13,377"
05/1992,LHD,0,"1,059","6,891",0,"7,950","1,326",0,"1,326","9,276"
05/1992,MRI,0,862,"10,122",1,"10,985","14,643",0,"14,643","25,628"
06/1992,ADQ,125,"2,525",619,419,"3,688",744,510,"1,254","4,942"
06/1992,AKN,385,"4,711","1,478",146,"6,720",100,131,231,"6,951"
06/1992,ANC,"9,410","8,162","4,911",384,"22,867","1,214",6,"1,220","24,087"
06/1992,BET,371,"4,949","3,467",92,"8,879",903,26,929,"9,808"
06/1992,ENA,119,"4,028","2,135",72,"6,354","2,046",218,"2,264","8,618"
06/1992,FAI,"1,538","2,136","5,245",84,"9,003","6,384",162,"6,546","15,549"
06/1992,JNU,973,"13,257","2,442",76,"16,748","1,842",6,"1,848","18,596"
06/1992,LHD,0,"4,397","11,451",0,"15,848",871,0,871,"16,719"
06/1992,MRI,0,"1,504","10,687",11,"12,202","14,187",4,"14,191","26,393"
07/1992,ADQ,157,"2,824",913,430,"4,324",576,828,"1,404","5,728"
07/1992,AKN,655,"5,966","2,701",175,"9,497",92,94,186,"9,683"
07/1992,ANC,"9,931","8,067","5,421",278,"23,697","1,136",8,"1,144","24,841"
07/1992,BET,348,"5,222","3,835",78,"9,483",758,0,758,"10,241"
07/1992,ENA,264,"4,162","3,229",82,"7,737","1,814",204,"2,018","9,755"
07/1992,FAI,"1,641","2,522","5,727",93,"9,983","7,063",239,"7,302","17,285"
07/1992,JNU,"1,105","13,169","2,448",75,"16,797","1,606",16,"1,622","18,419"
07/1992,LHD,0,"3,466","10,323",0,"13,789",928,0,928,"14,717"
07/1992,MRI,0,"1,495","11,253",13,"12,761","13,569",2,"13,571","26,332"
08/1992,ADQ,145,"2,920",592,394,"4,051",420,733,"1,153","5,204"
08/1992,AKN,261,"3,391","1,574",116,"5,342",121,96,217,"5,559"
08/1992,ANC,"9,302","7,346","4,348",280,"21,276",894,12,906,"22,182"
08/1992,BET,364,"5,274","4,208",127,"9,973",743,2,745,"10,718"
08/1992,ENA,110,"3,949","2,297",32,"6,388","1,360",176,"1,536","7,924"
08/1992,FAI,"1,692","2,573","5,876",102,"10,243","5,880",301,"6,181","16,424"
08/1992,JNU,"1,024","13,368","2,339",78,"16,809","1,818",2,"1,820","18,629"
08/1992,LHD,0,"3,220","8,709",0,"11,929",710,0,710,"12,639"
08/1992,MRI,0,"1,577","9,248",265,"11,090","12,022",6,"12,028","23,118"
09/1992,ADQ,146,"2,555",360,428,"3,489",358,772,"1,130","4,619"
09/1992,AKN,161,"3,192","1,577",96,"5,026",170,88,258,"5,284"
09/1992,ANC,"8,189","6,772","3,803",288,"19,052","1,097",18,"1,115","20,167"
09/1992,BET,361,"4,785","3,894",79,"9,119",607,0,607,"9,726"
09/1992,ENA,61,"3,679","1,874",38,"5,652","1,121",296,"1,417","7,069"
09/1992,FAI,"1,435","1,903","3,934",65,"7,337","3,393",103,"3,496","10,833"
09/1992,JNU,679,"8,762","1,488",64,"10,993","1,280",2,"1,282","12,275"
09/1992,LHD,0,"1,974","7,617",0,"9,591",857,0,857,"10,448"
09/1992,MRI,0,"1,329","7,694",3,"9,026","10,524",2,"10,526","19,552"
10/1992,ADQ,98,"2,244",343,494,"3,179",456,"1,074","1,530","4,709"
10/1992,AKN,142,"2,113",854,243,"3,352",273,158,431,"3,783"
10/1992,ANC,"7,749","6,134","2,532",240,"16,655",946,24,970,"17,625"
10/1992,BET,345,"5,106","4,866",109,"10,426",457,2,459,"10,885"
10/1992,ENA,23,"3,612","1,676",35,"5,346","1,622",162,"1,784","7,130"
10/1992,FAI,"1,479","1,999","2,731",72,"6,281","2,662",83,"2,745","9,026"
10/1992,JNU,439,"4,954","1,113",78,"6,584","1,238",0,"1,238","7,822"
10/1992,LHD,0,153,"2,352",0,"2,505",480,0,480,"2,985"
10/1992,MRI,0,872,"5,260",21,"6,153","9,845",0,"9,845","15,998"
11/1992,ADQ,137,"2,019",268,413,"2,837",422,860,"1,282","4,119"
11/1992,AKN,115,"1,446",430,188,"2,179",120,143,263,"2,442"
11/1992,ANC,"7,109","5,430","1,678",221,"14,438",818,34,852,"15,290"
11/1992,BET,297,"4,183","3,683",54,"8,217",258,0,258,"8,475"
11/1992,ENA,10,"3,282",747,47,"4,086",900,194,"1,094","5,180"
11/1992,FAI,"1,177","1,660","2,037",58,"4,932","1,551",84,"1,635","6,567"
11/1992,JNU,414,"3,778",760,57,"5,009",730,8,738,"5,747"
11/1992,LHD,0,21,974,0,995,406,0,406,"1,401"
11/1992,MRI,0,592,"2,512",88,"3,192","6,210",0,"6,210","9,402"
12/1992,ADQ,125,"1,815",136,310,"2,386",176,630,806,"3,192"
12/1992,AKN,136,"1,406",243,83,"1,868",103,48,151,"2,019"
12/1992,ANC,"7,537","5,517","1,809",240,"15,103",851,24,875,"15,978"
12/1992,BET,309,"3,563","2,670",88,"6,630",154,0,154,"6,784"
12/1992,ENA,27,"3,419",818,77,"4,341","1,119",305,"1,424","5,765"
12/1992,FAI,"1,163","1,704","1,692",57,"4,616",672,100,772,"5,388"
12/1992,JNU,450,"3,325",529,93,"4,397",560,0,560,"4,957"
12/1992,LHD,0,28,"1,221",0,"1,249",204,0,204,"1,453"
12/1992,MRI,0,571,"2,060",2,"2,633","4,636",0,"4,636","7,269"
01/1993,ADQ,132,"1,637",164,408,"2,341",660,844,"1,504","3,845"
01/1993,AKN,111,"1,183",315,108,"1,717",93,115,208,"1,925"
01/1993,ANC,"6,829","5,517","1,559",266,"14,171",720,10,730,"14,901"
01/1993,BET,275,"2,932","2,548",43,"5,798",201,0,201,"5,999"
01/1993,ENA,40,"3,278",830,61,"4,209",954,274,"1,228","5,437"
01/1993,FAI,"1,025","1,249","1,264",40,"3,578",548,48,596,"4,174"
01/1993,JNU,429,"2,435",308,55,"3,227",476,2,478,"3,705"
01/1993,LHD,0,20,"1,214",0,"1,234",414,0,414,"1,648"
01/1993,MRI,0,478,"2,185",0,"2,663","5,857",0,"5,857","8,520"
02/1993,ADQ,66,"1,206",169,364,"1,805",250,380,630,"2,435"
02/1993,AKN,115,"1,114",189,112,"1,530",113,68,181,"1,711"
