Date,Facility,,,,Military,Total,Civil,Military,Total,
,,Carrier,Taxi,Aviation,,,,,,Operations
Jun-1990,LIT,"2,700",764,"8,255",588,"12,307","1,132",534,"1,666","13,973"
Jun-1990,LRD,13,821,"2,331",722,"3,887",392,404,796,"4,683"
Jun-1990,MAF,"1,356",411,"2,828",460,"5,055","1,462","1,284","2,746","7,801"
Jun-1990,MFE,328,532,"3,134",109,"4,103","1,386",92,"1,478","5,581"
Jun-1990,MLU,415,822,"3,399",139,"4,775","2,564",555,"3,119","7,894"
Jun-1990,MSY,"7,940","2,276","2,558",63,"12,837",0,0,0,"12,837"
Jun-1990,NEW,0,331,"8,563",954,"9,848","9,753",302,"10,055","19,903"
Jun-1990,OKC,"4,640",287,"6,872","2,036","13,835","1,346",707,"2,053","15,888"
Jun-1990,PWA,0,0,"7,773",33,"7,806","3,653",58,"3,711","11,517"
Jun-1990,RBD,0,9,"5,463",61,"5,533","8,682",74,"8,756","14,289"
Jun-1990,ROW,0,815,"2,089",591,"3,495","1,430","2,911","4,341","7,836"
Jun-1990,RVS,0,0,"15,288",0,"15,288","14,996",0,"14,996","30,284"
Jun-1990,SAF,1,550,"3,793",158,"4,502","3,264",168,"3,432","7,934"
Jun-1990,SAT,"7,151","1,737","9,148",478,"18,514","1,356",398,"1,754","20,268"
Jun-1990,SHV,"1,364","1,208","1,968",205,"4,745",766,608,"1,374","6,119"
Jun-1990,SJT,0,"1,464","2,953",946,"5,363","1,429","1,550","2,979","8,342"
Jun-1990,SSF,0,84,"2,063",301,"2,448","4,530",94,"4,624","7,072"
Jun-1990,TUL,"4,684",929,"7,279","1,279","14,171","3,430",824,"4,254","18,425"
Jun-1990,TXK,0,869,"2,322",240,"3,431","1,578",270,"1,848","5,279"
Jun-1990,TYR,0,"1,472","3,691",45,"5,208","1,804",40,"1,844","7,052"
Jun-1990,WDG,128,86,"1,301",504,"2,019",702,495,"1,197","3,216"
Jul-1990,ABI,0,"1,297","2,849",298,"4,444","2,422",863,"3,285","7,729"
Jul-1990,ABQ,"5,757","3,339","6,516","2,161","17,773",198,264,462,"18,235"
Jul-1990,ACT,0,774,"2,451",316,"3,541","1,654",555,"2,209","5,750"
Jul-1990,ADM,5,27,"1,045",360,"1,437",886,844,"1,730","3,167"
Jul-1990,ADS,0,65,"13,430",6,"13,501",582,6,588,"14,089"
Jul-1990,AFW,0,0,"3,017",8,"3,025","9,175",24,"9,199","12,224"
Jul-1990,AMA,"1,161",480,"1,763",716,"4,120",708,"2,936","3,644","7,764"
Jul-1990,AUS,"5,175","2,606","7,399",721,"15,901",712,14,726,"16,627"
Jul-1990,BPT,0,"1,504","2,032",45,"3,581","1,710",26,"1,736","5,317"
Jul-1990,BRO,83,40,"2,440",200,"2,763","1,426",432,"1,858","4,621"
Jul-1990,BTR,"1,492",872,"4,772",159,"7,295","4,794",104,"4,898","12,193"
Jul-1990,CLL,0,"1,223","2,938",375,"4,536","2,617",544,"3,161","7,697"
Jul-1990,CRP,"1,273","1,096","2,760","1,635","6,764","2,457","3,176","5,633","12,397"
Jul-1990,CSM,0,0,198,416,614,602,"1,681","2,283","2,897"
Jul-1990,DAL,"7,282","1,973","8,604",210,"18,069",2,2,4,"18,073"
Jul-1990,DFW,"47,679","14,331","1,289",81,"63,380",0,0,0,"63,380"
Jul-1990,DTN,0,48,"2,174",14,"2,236","2,740",0,"2,740","4,976"
Jul-1990,DWH,0,38,"6,515",34,"6,587","7,935",4,"7,939","14,526"
Jul-1990,ELP,"5,246",429,"5,955",405,"12,035","3,390",380,"3,770","15,805"
Jul-1990,ESF,0,"1,012","1,309",720,"3,041",778,196,974,"4,015"
Jul-1990,FMN,0,"1,669","2,240",13,"3,922","1,763",6,"1,769","5,691"
Jul-1990,FSM,50,"1,263","2,455",679,"4,447","1,682",843,"2,525","6,972"
Jul-1990,FTW,7,112,"21,197",29,"21,345","17,446",8,"17,454","38,799"
Jul-1990,FYV,0,"1,969","1,504",13,"3,486",951,1,952,"4,438"
Jul-1990,GGG,4,732,"2,176",125,"3,037","2,720",374,"3,094","6,131"
Jul-1990,HOB,0,354,"1,205",86,"1,645","1,056",232,"1,288","2,933"
Jul-1990,HOU,"10,694","1,552","10,043",77,"22,366",38,0,38,"22,404"
Jul-1990,HRL,"1,266",91,"2,164",378,"3,899","1,696",792,"2,488","6,387"
Jul-1990,HUM,0,"5,606","2,939",65,"8,610","1,060",130,"1,190","9,800"
Jul-1990,IAH,"18,433","4,501","3,347",106,"26,387",0,0,0,"26,387"
Jul-1990,LAW,8,850,854,98,"1,810",377,"1,840","2,217","4,027"
Jul-1990,LBB,"1,925",716,"3,679",23,"6,343","3,378","1,992","5,370","11,713"
Jul-1990,LCH,2,"1,161","1,679",140,"2,982","1,402",76,"1,478","4,460"
Jul-1990,LFT,198,"3,837","3,250",380,"7,665","1,596",278,"1,874","9,539"
Jul-1990,LIT,"2,706",824,"7,303",531,"11,364",752,558,"1,310","12,674"
Jul-1990,LRD,11,833,"2,039",631,"3,514",224,438,662,"4,176"
Jul-1990,MAF,"1,426",373,"2,594",463,"4,856","1,664","1,452","3,116","7,972"
Jul-1990,MFE,315,476,"3,060",97,"3,948",956,84,"1,040","4,988"
Jul-1990,MLU,417,835,"3,332",170,"4,754","3,007",426,"3,433","8,187"
Jul-1990,MSY,"8,185","2,194","2,535",62,"12,976",0,0,0,"12,976"
Jul-1990,NEW,0,278,"7,662",824,"8,764","8,845",296,"9,141","17,905"
Jul-1990,OKC,"4,704",322,"5,754","1,642","12,422",903,500,"1,403","13,825"
Jul-1990,PWA,0,0,"6,417",16,"6,433","4,411",18,"4,429","10,862"
Jul-1990,RBD,0,9,"5,245",65,"5,319","8,287",76,"8,363","13,682"
Jul-1990,ROW,0,826,"2,183",564,"3,573","1,752","2,240","3,992","7,565"
Jul-1990,RVS,0,1,"14,173",6,"14,180","14,324",2,"14,326","28,506"
Jul-1990,SAF,0,531,"4,074",232,"4,837","4,072",220,"4,292","9,129"
Jul-1990,SAT,"7,304","1,745","7,945",423,"17,417","1,444",402,"1,846","19,263"
Jul-1990,SHV,"1,404","1,252","2,114",155,"4,925",753,874,"1,627","6,552"
Jul-1990,SJT,0,"1,516","2,712",972,"5,200","1,452","1,587","3,039","8,239"
Jul-1990,SSF,0,75,"1,875",321,"2,271","3,644",114,"3,758","6,029"
Jul-1990,TUL,"4,673",916,"7,792","1,108","14,489","3,898",656,"4,554","19,043"
Jul-1990,TXK,7,902,"2,325",237,"3,471","1,788",230,"2,018","5,489"
Jul-1990,TYR,0,"1,503","3,503",57,"5,063","2,094",6,"2,100","7,163"
Jul-1990,WDG,154,97,"1,585",680,"2,516","1,433",679,"2,112","4,628"
Aug-1990,ABI,0,"1,321","3,659",338,"5,318","3,461","1,332","4,793","10,111"
Aug-1990,ABQ,"6,169","3,457","7,185","2,293","19,104",218,378,596,"19,700"
Aug-1990,ACT,21,808,"2,678",363,"3,870","1,992",624,"2,616","6,486"
Aug-1990,ADM,0,33,"1,024",363,"1,420",636,920,"1,556","2,976"
Aug-1990,ADS,0,45,"14,547",7,"14,599",512,0,512,"15,111"
Aug-1990,AFW,6,2,"3,999",4,"4,011","9,730",0,"9,730","13,741"
Aug-1990,AMA,"1,152",516,"1,933",710,"4,311","1,096","2,766","3,862","8,173"
Aug-1990,AUS,"5,354","2,724","8,386",741,"17,205",598,2,600,"17,805"
Aug-1990,BPT,0,"1,518","2,095",109,"3,722","1,850",16,"1,866","5,588"
Aug-1990,BRO,94,47,"2,629",177,"2,947","1,470",382,"1,852","4,799"
Aug-1990,BTR,"1,443",945,"4,914",173,"7,475","4,600",96,"4,696","12,171"
Aug-1990,CLL,0,"1,247","3,322",394,"4,963","2,534",636,"3,170","8,133"
Aug-1990,CRP,"1,313","1,003","3,251","1,551","7,118","2,116","3,260","5,376","12,494"
Aug-1990,CSM,0,0,235,446,681,742,"2,033","2,775","3,456"
Aug-1990,DAL,"7,333","2,266","9,063",191,"18,853",4,0,4,"18,857"
Aug-1990,DFW,"48,158","14,515","1,412",93,"64,178",0,0,0,"64,178"
Aug-1990,DTN,0,50,"2,172",13,"2,235","2,680",0,"2,680","4,915"
Aug-1990,DWH,0,42,"7,127",23,"7,192","8,954",2,"8,956","16,148"
Aug-1990,ELP,"5,254",392,"5,925",381,"11,952","3,044",354,"3,398","15,350"
Aug-1990,ESF,0,"1,134","1,197",840,"3,171",600,206,806,"3,977"
Aug-1990,FMN,0,"1,683","2,271",28,"3,982","1,524",12,"1,536","5,518"
Aug-1990,FSM,12,"1,247","2,321",738,"4,318","1,376",674,"2,050","6,368"
Aug-1990,FTW,10,114,"23,951",32,"24,107","17,041",14,"17,055","41,162"
Aug-1990,FYV,0,"1,984","2,028",49,"4,061","1,398",14,"1,412","5,473"
Aug-1990,GGG,13,755,"2,307",73,"3,148","2,560",221,"2,781","5,929"
Aug-1990,HOB,0,389,"1,241",14,"1,644","1,290",68,"1,358","3,002"
Aug-1990,HOU,"10,695","1,265","11,931",133,"24,024",6,0,6,"24,030"
Aug-1990,HRL,"1,287",100,"2,011",231,"3,629","1,054",392,"1,446","5,075"
Aug-1990,HUM,0,"5,745","3,118",76,"8,939",954,36,990,"9,929"
Aug-1990,IAH,"18,654","4,812","3,802",122,"27,390",0,0,0,"27,390"
Aug-1990,LAW,0,845,830,61,"1,736",318,"1,911","2,229","3,965"
Aug-1990,LBB,"1,956",852,"4,208",40,"7,056","4,184","2,112","6,296","13,352"
Aug-1990,LCH,3,"1,352","1,774",74,"3,203","1,680",76,"1,756","4,959"
Aug-1990,LFT,217,"4,055","3,616",323,"8,211","1,624",336,"1,960","10,171"
Aug-1990,LIT,"2,771",924,"7,583",498,"11,776",682,462,"1,144","12,920"
Aug-1990,LRD,25,855,"2,278",488,"3,646",296,296,592,"4,238"
Aug-1990,MAF,"1,421",415,"3,052",514,"5,402","1,788","1,458","3,246","8,648"
Aug-1990,MFE,328,507,"3,897",80,"4,812",960,28,988,"5,800"
Aug-1990,MLU,438,866,"3,344",133,"4,781","2,064",442,"2,506","7,287"
Aug-1990,MSY,"8,158","2,606","2,394",45,"13,203",0,0,0,"13,203"
Aug-1990,NEW,0,336,"7,911",834,"9,081","9,107",496,"9,603","18,684"
Aug-1990,OKC,"4,747",349,"6,065","1,860","13,021",761,658,"1,419","14,440"
Aug-1990,PWA,0,0,"7,093",28,"7,121","4,547",29,"4,576","11,697"
Aug-1990,RBD,0,5,"5,719",76,"5,800","7,423",64,"7,487","13,287"
Aug-1990,ROW,6,890,"2,382",616,"3,894","1,627","2,094","3,721","7,615"
Aug-1990,RVS,0,0,"14,550",6,"14,556","16,020",0,"16,020","30,576"
Aug-1990,SAF,0,349,"4,220",255,"4,824","5,122",420,"5,542","10,366"
Aug-1990,SAT,"7,458","1,889","9,299",320,"18,966","1,416",410,"1,826","20,792"
Aug-1990,SHV,"1,399","1,378","2,061",134,"4,972",735,548,"1,283","6,255"
Aug-1990,SJT,0,"1,511","2,915",933,"5,359","1,300","1,455","2,755","8,114"
Aug-1990,SSF,0,89,"2,108",261,"2,458","3,398",48,"3,446","5,904"
Aug-1990,TUL,"4,872",954,"7,629","1,296","14,751","3,858",958,"4,816","19,567"
Aug-1990,TXK,0,906,"2,258",310,"3,474","1,466",230,"1,696","5,170"
Aug-1990,TYR,6,"1,628","3,824",34,"5,492","2,230",10,"2,240","7,732"
Aug-1990,WDG,160,117,"1,402",853,"2,532","1,503",853,"2,356","4,888"
Sep-1990,ABI,2,"1,167","3,326",306,"4,801","3,426","1,107","4,533","9,334"
Sep-1990,ABQ,"5,755","3,227","6,282","2,081","17,345",162,466,628,"17,973"
Sep-1990,ACT,8,762,"2,288",183,"3,241","1,378",481,"1,859","5,100"
Sep-1990,ADM,0,27,931,196,"1,154",732,642,"1,374","2,528"
Sep-1990,ADS,0,53,"12,833",8,"12,894",732,0,732,"13,626"
Sep-1990,AFW,2,0,"7,335",32,"7,369","8,732",10,"8,742","16,111"
Sep-1990,AMA,"1,086",440,"1,630",709,"3,865",536,"2,610","3,146","7,011"
Sep-1990,ARA,0,"1,245","1,174",118,"2,537","3,514",134,"3,648","6,185"
Sep-1990,AUS,"5,035","2,300","7,710",451,"15,496",677,98,775,"16,271"
Sep-1990,BPT,0,"1,409","1,655",54,"3,118","1,290",12,"1,302","4,420"
Sep-1990,BRO,85,11,"2,380",77,"2,553","1,354",142,"1,496","4,049"
Sep-1990,BTR,"1,447",887,"4,655",146,"7,135","3,960",146,"4,106","11,241"
Sep-1990,CLL,6,"1,145","3,095",310,"4,556","2,339",422,"2,761","7,317"
Sep-1990,CRP,"1,233",853,"2,697",899,"5,682","1,774","1,602","3,376","9,058"
Sep-1990,CSM,0,0,141,256,397,595,737,"1,332","1,729"
Sep-1990,DAL,"6,928","1,916","8,831",111,"17,786",2,0,2,"17,788"
Sep-1990,DFW,"46,017","13,691","1,355",62,"61,125",0,0,0,"61,125"
Sep-1990,DTN,0,180,"2,172",104,"2,456","2,310",2,"2,312","4,768"
Sep-1990,DWH,0,849,"5,129",3,"5,981","7,400",26,"7,426","13,407"
Sep-1990,ELP,"5,055",383,"5,133",190,"10,761","2,928",170,"3,098","13,859"
Sep-1990,ESF,0,"1,085","1,234",413,"2,732",671,227,898,"3,630"
Sep-1990,FMN,0,"1,684","2,240",23,"3,947","1,810",30,"1,840","5,787"
Sep-1990,FSM,0,"1,168","2,222",595,"3,985",528,695,"1,223","5,208"
Sep-1990,FTW,9,134,"20,042",88,"20,273","14,936",2,"14,938","35,211"
Sep-1990,FYV,0,"1,866","1,383",17,"3,266","1,000",4,"1,004","4,270"
Sep-1990,GGG,4,727,"3,255",82,"4,068","4,123",128,"4,251","8,319"
Sep-1990,HOB,0,393,"1,088",22,"1,503",952,44,996,"2,499"
Sep-1990,HOU,"10,394","1,079","11,642",242,"23,357",279,4,283,"23,640"
Sep-1990,HRL,"1,223",79,"1,919",151,"3,372","1,034",266,"1,300","4,672"
Sep-1990,HUM,0,"5,635","2,632",98,"8,365",812,50,862,"9,227"
Sep-1990,IAH,"17,415","4,563","3,452",127,"25,557",0,0,0,"25,557"
Sep-1990,LAW,0,801,769,92,"1,662",455,"1,767","2,222","3,884"
Sep-1990,LBB,"1,868",634,"3,662",16,"6,180","3,032","2,466","5,498","11,678"
Sep-1990,LCH,3,"1,465","1,947",39,"3,454","1,395",41,"1,436","4,890"
Sep-1990,LFT,195,"3,327","3,318",248,"7,088","1,520",248,"1,768","8,856"
Sep-1990,LIT,"2,603",792,"6,917",450,"10,762",858,490,"1,348","12,110"
Sep-1990,LRD,8,794,"2,018",450,"3,270",416,246,662,"3,932"
Sep-1990,MAF,"1,367",358,"2,690",410,"4,825","1,458","1,040","2,498","7,323"
Sep-1990,MFE,322,418,"3,750",93,"4,583","1,489",60,"1,549","6,132"
Sep-1990,MLU,424,783,"3,071",81,"4,359","2,308",186,"2,494","6,853"
Sep-1990,MSY,"8,186","2,261","2,371",43,"12,861",0,0,0,"12,861"
Sep-1990,NEW,0,334,"8,507",792,"9,633","11,104",354,"11,458","21,091"
Sep-1990,OKC,"4,421",288,"5,398","1,376","11,483",431,137,568,"12,051"
Sep-1990,PWA,0,258,"5,633",33,"5,924","3,537",22,"3,559","9,483"
Sep-1990,RBD,0,0,"4,504",25,"4,529","5,333",28,"5,361","9,890"
Sep-1990,ROW,31,803,"2,018",463,"3,315",884,"1,946","2,830","6,145"
Sep-1990,RVS,0,8,"12,374",0,"12,382","14,222",0,"14,222","26,604"
Sep-1990,SAF,0,457,"3,355",237,"4,049","3,974",322,"4,296","8,345"
Sep-1990,SAT,"6,937","1,691","8,180",231,"17,039","1,332",280,"1,612","18,651"
Sep-1990,SHV,"1,328","1,369","2,090",199,"4,986",673,454,"1,127","6,113"
Sep-1990,SJT,0,"1,351","2,524",757,"4,632","1,393","1,072","2,465","7,097"
Sep-1990,SSF,0,72,"1,869",326,"2,267","3,144",92,"3,236","5,503"
Sep-1990,TUL,"4,630",629,"6,453",838,"12,550","2,906",476,"3,382","15,932"
Sep-1990,TXK,0,872,"1,862",214,"2,948","1,326",150,"1,476","4,424"
Sep-1990,TYR,3,"1,502","3,353",27,"4,885","2,262",36,"2,298","7,183"
Sep-1990,WDG,128,93,"1,347",490,"2,058",904,490,"1,394","3,452"
Oct-1990,ABI,2,"1,305","3,200",510,"5,017","2,329","1,183","3,512","8,529"
Oct-1990,ABQ,"6,025","3,506","7,237","2,546","19,314",230,622,852,"20,166"
Oct-1990,ACT,10,832,"3,004",344,"4,190","1,872",643,"2,515","6,705"
Oct-1990,ADM,2,26,"1,452",251,"1,731","1,180",640,"1,820","3,551"
Oct-1990,ADS,0,29,"13,518",17,"13,564",750,4,754,"14,318"
Oct-1990,AFW,4,0,"8,137",22,"8,163","9,059",6,"9,065","17,228"
Oct-1990,AMA,"1,133",443,"1,685",889,"4,150",478,"3,190","3,668","7,818"
Oct-1990,ARA,3,"1,411","1,000",235,"2,649","3,961",302,"4,263","6,912"
Oct-1990,AUS,"5,248","2,281","9,195",263,"16,987",558,10,568,"17,555"
Oct-1990,BPT,0,"1,531","1,823",31,"3,385","1,452",28,"1,480","4,865"
Oct-1990,BRO,93,20,"2,624",117,"2,854","1,462",262,"1,724","4,578"
Oct-1990,BTR,"1,430","1,020","4,956",205,"7,611","3,437",94,"3,531","11,142"
Oct-1990,CLL,4,"1,235","3,772",370,"5,381","2,644",732,"3,376","8,757"
Oct-1990,CRP,"1,274",898,"2,942","1,413","6,527","1,282","3,329","4,611","11,138"
Oct-1990,CSM,0,0,237,416,653,808,"1,588","2,396","3,049"
Oct-1990,DAL,"7,284","2,017","10,491",149,"19,941",8,0,8,"19,949"
Oct-1990,DFW,"47,493","14,511","1,529",78,"63,611",0,0,0,"63,611"
Oct-1990,DTN,0,73,"2,161",2,"2,236","2,278",0,"2,278","4,514"
Oct-1990,DWH,0,27,"6,773",13,"6,813","8,876",2,"8,878","15,691"
Oct-1990,ELP,"5,286",416,"5,982",266,"11,950","2,766",216,"2,982","14,932"
Oct-1990,ESF,0,"1,169","1,281",545,"2,995",587,211,798,"3,793"
Oct-1990,FMN,0,"1,778","2,418",16,"4,212","1,932",22,"1,954","6,166"
Oct-1990,FSM,2,"1,199","2,359",853,"4,413",794,907,"1,701","6,114"
Oct-1990,FTW,19,113,"20,972",80,"21,184","17,786",50,"17,836","39,020"
Oct-1990,FYV,13,"1,990","1,623",17,"3,643",658,28,686,"4,329"
Oct-1990,GGG,10,718,"3,473",72,"4,273","8,367",198,"8,565","12,838"
Oct-1990,HOB,0,420,"1,399",23,"1,842","1,128",74,"1,202","3,044"
Oct-1990,HOU,"10,965","1,374","13,065",185,"25,589",56,0,56,"25,645"
Oct-1990,HRL,"1,264",103,"2,794",236,"4,397","1,616",465,"2,081","6,478"
Oct-1990,HUM,0,"5,513","2,894",45,"8,452","1,273",10,"1,283","9,735"
Oct-1990,IAH,"18,390","5,077","4,127",112,"27,706",0,0,0,"27,706"
Oct-1990,LAW,2,847,851,68,"1,768",498,"2,062","2,560","4,328"
Oct-1990,LBB,"1,891",651,"3,718",10,"6,270","2,862","1,808","4,670","10,940"
Oct-1990,LCH,1,"1,686","1,885",53,"3,625","1,159",54,"1,213","4,838"
Oct-1990,LFT,230,"3,773","3,735",227,"7,965","1,732",302,"2,034","9,999"
Oct-1990,LIT,"2,751",978,"7,548",529,"11,806",911,665,"1,576","13,382"
Oct-1990,LRD,33,847,"2,596",491,"3,967",272,412,684,"4,651"
Oct-1990,MAF,"1,425",397,"2,937",787,"5,546","1,552","2,066","3,618","9,164"
Oct-1990,MFE,338,442,"3,703",62,"4,545","1,522",60,"1,582","6,127"
Oct-1990,MLU,444,870,"3,379",63,"4,756","2,598",206,"2,804","7,560"
Oct-1990,MSY,"8,569","2,598","2,685",64,"13,916",0,0,0,"13,916"
Oct-1990,NEW,0,383,"11,032",711,"12,126","10,367",348,"10,715","22,841"
Oct-1990,OKC,"4,614",280,"5,619","1,691","12,204",266,505,771,"12,975"
Oct-1990,PWA,0,0,"6,441",21,"6,462","4,835",14,"4,849","11,311"
Oct-1990,RBD,0,10,"5,001",25,"5,036","5,119",14,"5,133","10,169"
Oct-1990,ROW,1,847,"2,261",512,"3,621","1,340","2,280","3,620","7,241"
Oct-1990,RVS,0,3,"14,809",1,"14,813","13,688",0,"13,688","28,501"
Oct-1990,SAF,0,653,"4,062",319,"5,034","4,228",766,"4,994","10,028"
Oct-1990,SAT,"7,251","1,753","9,362",258,"18,624","1,476",268,"1,744","20,368"
Oct-1990,SHV,"1,354","1,530","2,149",153,"5,186","1,606",433,"2,039","7,225"
Oct-1990,SJT,0,"1,423","2,716","1,016","5,155","1,242","1,695","2,937","8,092"
Oct-1990,SSF,0,96,"1,856",245,"2,197","3,274",99,"3,373","5,570"
Oct-1990,TUL,"4,806",725,"7,424","1,018","13,973","2,938",478,"3,416","17,389"
Oct-1990,TXK,2,903,"2,273",255,"3,433","1,418",184,"1,602","5,035"
Oct-1990,TYR,0,"1,514","3,845",22,"5,381","2,420",26,"2,446","7,827"
Oct-1990,WDG,155,118,"1,424",599,"2,296","1,396",592,"1,988","4,284"
Nov-1990,ABI,4,"1,132","2,724",357,"4,217","1,520",800,"2,320","6,537"
Nov-1990,ABQ,"5,501","3,083","5,938","2,233","16,755",236,630,866,"17,621"
Nov-1990,ACT,6,774,"2,569",205,"3,554","1,774",549,"2,323","5,877"
Nov-1990,ADM,3,16,"1,426",157,"1,602","1,408",232,"1,640","3,242"
Nov-1990,ADS,0,30,"12,018",6,"12,054",668,0,668,"12,722"
Nov-1990,AFW,0,0,"6,521",28,"6,549","7,978",24,"8,002","14,551"
Nov-1990,AMA,"1,057",420,"1,466",442,"3,385",515,"1,865","2,380","5,765"
Nov-1990,ARA,2,"1,234",855,253,"2,344","2,968",254,"3,222","5,566"
Nov-1990,AUS,"4,913","1,906","7,881",512,"15,212",471,142,613,"15,825"
Nov-1990,BPT,0,"1,412","1,561",23,"2,996","1,398",28,"1,426","4,422"
Nov-1990,BRO,83,17,"2,031",152,"2,283","1,372",384,"1,756","4,039"
Nov-1990,BTR,"1,397",910,"4,613",147,"7,067","3,116",66,"3,182","10,249"
Nov-1990,CLL,4,"1,149","3,031",339,"4,523","2,318",564,"2,882","7,405"
Nov-1990,CRP,"1,123",831,"2,708","1,183","5,845","1,140","2,527","3,667","9,512"
Nov-1990,CSM,0,0,123,346,469,245,"1,012","1,257","1,726"
Nov-1990,DAL,"6,762","1,807","8,959",96,"17,624",6,0,6,"17,630"
Nov-1990,DFW,"45,424","13,934","1,487",56,"60,901",0,0,0,"60,901"
Nov-1990,DTN,0,29,"2,159",15,"2,203","2,398",0,"2,398","4,601"
Nov-1990,DWH,0,18,"5,682",15,"5,715","6,404",2,"6,406","12,121"
Nov-1990,ELP,"4,968",301,"5,116",318,"10,703","3,194",200,"3,394","14,097"
Nov-1990,ESF,0,"1,055","1,153",357,"2,565",518,157,675,"3,240"
Nov-1990,FMN,0,"1,641","2,090",67,"3,798","1,448",66,"1,514","5,312"
Nov-1990,FSM,8,"1,150","2,130",574,"3,862",798,716,"1,514","5,376"
Nov-1990,FTW,9,118,"19,076",34,"19,237","14,032",6,"14,038","33,275"
Nov-1990,FYV,12,"1,865","1,461",16,"3,354",664,2,666,"4,020"
Nov-1990,GGG,0,694,"3,176",69,"3,939","5,443",90,"5,533","9,472"
Nov-1990,HOB,0,365,"1,106",25,"1,496","1,036",60,"1,096","2,592"
Nov-1990,HOU,"10,174","1,180","12,062",189,"23,605",126,6,132,"23,737"
Nov-1990,HRL,"1,205",89,"1,423",99,"2,816",806,228,"1,034","3,850"
Nov-1990,HUM,0,"5,140","2,200",99,"7,439","1,166",22,"1,188","8,627"
Nov-1990,IAH,"17,195","4,905","3,548",108,"25,756",0,0,0,"25,756"
Nov-1990,LAW,2,800,748,64,"1,614",352,"1,859","2,211","3,825"
Nov-1990,LBB,"1,892",681,"3,356",50,"5,979","2,026","1,804","3,830","9,809"
Nov-1990,LCH,0,"1,666","1,695",46,"3,407",918,24,942,"4,349"
Nov-1990,LFT,213,"3,374","3,047",254,"6,888","1,307",183,"1,490","8,378"
Nov-1990,LIT,"2,573",768,"6,844",370,"10,555",814,375,"1,189","11,744"
Nov-1990,LRD,5,814,"2,570",503,"3,892",166,466,632,"4,524"
Nov-1990,MAF,"1,328",482,"2,464",541,"4,815","2,040","1,694","3,734","8,549"
Nov-1990,MFE,324,448,"2,813",71,"3,656",838,76,914,"4,570"
Nov-1990,MLU,421,799,"3,112",73,"4,405","2,380",168,"2,548","6,953"
Nov-1990,MSY,"7,966","2,473","2,286",363,"13,088",0,0,0,"13,088"
Nov-1990,NEW,0,323,"8,451",814,"9,588","10,166",114,"10,280","19,868"
Nov-1990,OKC,"4,387",300,"5,687","1,786","12,160",468,354,822,"12,982"
Nov-1990,PWA,0,0,"5,621",16,"5,637","3,334",24,"3,358","8,995"
Nov-1990,RBD,0,1,"4,181",43,"4,225","4,181",30,"4,211","8,436"
Nov-1990,ROW,0,770,"2,032",414,"3,216","1,280","2,414","3,694","6,910"
Nov-1990,RVS,0,3,"11,989",1,"11,993","14,160",0,"14,160","26,153"
Nov-1990,SAF,0,578,"3,001",174,"3,753","3,371",166,"3,537","7,290"
Nov-1990,SAT,"6,820","1,528","8,273",215,"16,836",996,280,"1,276","18,112"
Nov-1990,SHV,"1,271","1,416","2,033",128,"4,848",755,365,"1,120","5,968"
Nov-1990,SJT,0,"1,301","2,316",664,"4,281","1,089","1,012","2,101","6,382"
Nov-1990,SSF,0,71,"1,556",185,"1,812","2,758",126,"2,884","4,696"
Nov-1990,TUL,"4,575",650,"6,834",913,"12,972","2,598",398,"2,996","15,968"
Nov-1990,TXK,0,905,"1,717",219,"2,841","1,162",162,"1,324","4,165"
Nov-1990,TYR,2,"1,373","3,253",29,"4,657","1,514",16,"1,530","6,187"
Nov-1990,WDG,145,107,"1,307",654,"2,213",968,638,"1,606","3,819"
Dec-1990,ABI,6,"1,100","2,485",238,"3,829","1,559",536,"2,095","5,924"
Dec-1990,ABQ,"5,446","2,927","5,099","1,824","15,296",190,422,612,"15,908"
Dec-1990,ACT,1,724,"1,893",154,"2,772","1,201",247,"1,448","4,220"
Dec-1990,ADM,1,13,"1,145",106,"1,265",902,204,"1,106","2,371"
Dec-1990,ADS,0,30,"8,667",1,"8,698",693,0,693,"9,391"
Dec-1990,AFW,1,0,"2,701",2,"2,704","4,121",2,"4,123","6,827"
Dec-1990,AMA,"1,071",558,"1,293",441,"3,363",467,"2,183","2,650","6,013"
Dec-1990,ARA,1,"1,115",608,170,"1,894","2,695",146,"2,841","4,735"
Dec-1990,AUS,"4,852","1,793","6,049",398,"13,092",386,2,388,"13,480"
Dec-1990,BPT,0,"1,324","1,080",36,"2,440","1,002",4,"1,006","3,446"
Dec-1990,BRO,64,4,"1,857",86,"2,011",966,186,"1,152","3,163"
Dec-1990,BTR,"1,415",839,"3,459",87,"5,800","2,158",96,"2,254","8,054"
Dec-1990,CLL,12,"1,176","2,025",137,"3,350","1,282",276,"1,558","4,908"
Dec-1990,CRP,"1,182",832,"2,332","1,027","5,373","1,004","2,418","3,422","8,795"
Dec-1990,CSM,0,0,111,220,331,267,621,888,"1,219"
Dec-1990,DAL,"6,421","1,689","7,563",86,"15,759",0,0,0,"15,759"
Dec-1990,DFW,"46,362","13,334","1,126",50,"60,872",0,0,0,"60,872"
Dec-1990,DTN,0,0,"1,412",7,"1,419","1,748",0,"1,748","3,167"
Dec-1990,DWH,0,2,"4,331",12,"4,345","4,326",0,"4,326","8,671"
Dec-1990,ELP,"5,011",347,"4,893",244,"10,495","2,914",154,"3,068","13,563"
Dec-1990,ESF,0,977,951,211,"2,139",486,50,536,"2,675"
